data_object,initial_completeness,technique_completeness,ml_algorithm,final_ml_value
electricity-normalized_nswprice,0.2000249999999999,impute_median,RandomForest,0.878979572941297
electricity-normalized_nswprice,0.2000249999999999,impute_random,RandomForest,0.8686609346199955
electricity-normalized_nswprice,0.2000249999999999,impute_knn,RandomForest,0.8787551830430447
electricity-normalized_nswprice,0.2000249999999999,impute_mice,RandomForest,0.8761835572445944
electricity-normalized_nswprice,0.2000249999999999,impute_linear_regression,RandomForest,0.8760069822254274
electricity-normalized_nswprice,0.2000249999999999,impute_random_forest,RandomForest,0.890072686253539
electricity-normalized_nswprice,0.2000249999999999,impute_cmeans,RandomForest,0.8776631078398751
electricity-normalized_nswprice,0.2000249999999999,impute_standard,AdaBoost,0.7767305400215588
electricity-normalized_nswprice,0.2000249999999999,impute_mean,AdaBoost,0.7753338193030537
electricity-normalized_nswprice,0.2000249999999999,impute_median,AdaBoost,0.7752667448296598
electricity-normalized_nswprice,0.2000249999999999,impute_random,AdaBoost,0.7684709990774079
electricity-normalized_nswprice,0.2000249999999999,impute_knn,AdaBoost,0.7898739617476195
electricity-normalized_nswprice,0.2000249999999999,impute_mice,AdaBoost,0.7772710491139981
electricity-normalized_nswprice,0.2000249999999999,impute_linear_regression,AdaBoost,0.7773500353403235
electricity-normalized_nswprice,0.2000249999999999,impute_random_forest,AdaBoost,0.802793672772526
electricity-normalized_nswprice,0.2000249999999999,impute_cmeans,AdaBoost,0.7750999738581493
electricity-normalized_nswprice,0.2000249999999999,impute_standard,SVC,0.5230433889118489
electricity-normalized_nswprice,0.2000249999999999,impute_mean,SVC,0.5016106577661822
electricity-normalized_nswprice,0.2000249999999999,impute_median,SVC,0.4923782269486804
electricity-normalized_nswprice,0.2000249999999999,impute_random,SVC,0.4902255172249493
electricity-normalized_nswprice,0.2000249999999999,impute_knn,SVC,0.4907539644580079
electricity-normalized_nswprice,0.2000249999999999,impute_mice,SVC,0.4965008037854622
electricity-normalized_nswprice,0.2000249999999999,impute_linear_regression,SVC,0.5025721736957101
electricity-normalized_nswprice,0.2000249999999999,impute_random_forest,SVC,0.5148096219576137
electricity-normalized_nswprice,0.2000249999999999,impute_cmeans,SVC,0.5067841113141673
electricity-normalized_nswprice,0.15025,impute_standard,DecisionTree,0.8534549280823489
electricity-normalized_nswprice,0.15025,impute_mean,DecisionTree,0.8518058121032923
electricity-normalized_nswprice,0.15025,impute_median,DecisionTree,0.8519364166776366
electricity-normalized_nswprice,0.15025,impute_random,DecisionTree,0.8356385340147257
electricity-normalized_nswprice,0.15025,impute_knn,DecisionTree,0.8534660521715685
electricity-normalized_nswprice,0.15025,impute_mice,DecisionTree,0.8493054767996497
electricity-normalized_nswprice,0.15025,impute_linear_regression,DecisionTree,0.8498950282447366
electricity-normalized_nswprice,0.15025,impute_random_forest,DecisionTree,0.8690513821689907
electricity-normalized_nswprice,0.15025,impute_cmeans,DecisionTree,0.8511493013446653
electricity-normalized_nswprice,0.15025,impute_standard,LogisticRegression,0.713225838367244
electricity-normalized_nswprice,0.15025,impute_mean,LogisticRegression,0.7348454533698576
electricity-normalized_nswprice,0.15025,impute_median,LogisticRegression,0.7336978365511582
electricity-normalized_nswprice,0.15025,impute_random,LogisticRegression,0.7207703363788621
electricity-normalized_nswprice,0.15025,impute_knn,LogisticRegression,0.7433903783847353
electricity-normalized_nswprice,0.15025,impute_mice,LogisticRegression,0.7391258990928471
electricity-normalized_nswprice,0.15025,impute_linear_regression,LogisticRegression,0.7391350404783539
electricity-normalized_nswprice,0.15025,impute_random_forest,LogisticRegression,0.7490779720763598
electricity-normalized_nswprice,0.15025,impute_cmeans,LogisticRegression,0.7353633825719617
electricity-normalized_nswprice,0.15025,impute_standard,KNN,0.8078356628291217
electricity-normalized_nswprice,0.15025,impute_mean,KNN,0.8095476078488558
electricity-normalized_nswprice,0.15025,impute_median,KNN,0.8078093680057975
electricity-normalized_nswprice,0.15025,impute_random,KNN,0.8032641141885548
electricity-normalized_nswprice,0.15025,impute_knn,KNN,0.8186499872784211
electricity-normalized_nswprice,0.15025,impute_mice,KNN,0.8114830785068535
electricity-normalized_nswprice,0.15025,impute_linear_regression,KNN,0.8114671703358471
electricity-normalized_nswprice,0.15025,impute_random_forest,KNN,0.8271751552823796
electricity-normalized_nswprice,0.15025,impute_cmeans,KNN,0.8094783002978826
electricity-normalized_nswprice,0.15025,impute_standard,RandomForest,0.8830878687687695
electricity-normalized_nswprice,0.15025,impute_mean,RandomForest,0.8842072670486345
electricity-normalized_nswprice,0.15025,impute_median,RandomForest,0.8848771482880593
electricity-normalized_nswprice,0.15025,impute_random,RandomForest,0.8751453712250151
electricity-normalized_nswprice,0.15025,impute_knn,RandomForest,0.8844020580236807
electricity-normalized_nswprice,0.15025,impute_mice,RandomForest,0.8824969893703519
electricity-normalized_nswprice,0.15025,impute_linear_regression,RandomForest,0.8825514096214293
electricity-normalized_nswprice,0.15025,impute_random_forest,RandomForest,0.8932310276315345
electricity-normalized_nswprice,0.15025,impute_cmeans,RandomForest,0.8836943738528131
electricity-normalized_nswprice,0.15025,impute_standard,AdaBoost,0.7795667495328399
electricity-normalized_nswprice,0.15025,impute_mean,AdaBoost,0.7802642804447103
electricity-normalized_nswprice,0.15025,impute_median,AdaBoost,0.7793293999088671
electricity-normalized_nswprice,0.15025,impute_random,AdaBoost,0.7744141012698154
electricity-normalized_nswprice,0.15025,impute_knn,AdaBoost,0.7954521735825641
electricity-normalized_nswprice,0.15025,impute_mice,AdaBoost,0.7831841461162938
electricity-normalized_nswprice,0.15025,impute_linear_regression,AdaBoost,0.7829776660203598
electricity-normalized_nswprice,0.15025,impute_random_forest,AdaBoost,0.805190932678499
electricity-normalized_nswprice,0.15025,impute_cmeans,AdaBoost,0.7791730764861001
electricity-normalized_nswprice,0.15025,impute_standard,SVC,0.5162544582831069
electricity-normalized_nswprice,0.15025,impute_mean,SVC,0.5021555873419409
electricity-normalized_nswprice,0.15025,impute_median,SVC,0.5107531401692369
electricity-normalized_nswprice,0.15025,impute_random,SVC,0.4968413307152061
electricity-normalized_nswprice,0.15025,impute_knn,SVC,0.5043054917879249
electricity-normalized_nswprice,0.15025,impute_mice,SVC,0.493959085987529
electricity-normalized_nswprice,0.15025,impute_linear_regression,SVC,0.4959675638366327
electricity-normalized_nswprice,0.15025,impute_random_forest,SVC,0.5085439247667043
electricity-normalized_nswprice,0.15025,impute_cmeans,SVC,0.5139789871947095
electricity-normalized_nswprice,0.1006374999999999,impute_standard,DecisionTree,0.8613490262155583
electricity-normalized_nswprice,0.1006374999999999,impute_mean,DecisionTree,0.8600774120863146
electricity-normalized_nswprice,0.1006374999999999,impute_median,DecisionTree,0.8606914968066613
electricity-normalized_nswprice,0.1006374999999999,impute_random,DecisionTree,0.8489777728335238
electricity-normalized_nswprice,0.1006374999999999,impute_knn,DecisionTree,0.8626132914699665
electricity-normalized_nswprice,0.1006374999999999,impute_mice,DecisionTree,0.856531837638377
electricity-normalized_nswprice,0.1006374999999999,impute_linear_regression,DecisionTree,0.8569053542297408
electricity-normalized_nswprice,0.1006374999999999,impute_random_forest,DecisionTree,0.8729589359664318
electricity-normalized_nswprice,0.1006374999999999,impute_cmeans,DecisionTree,0.8599254922924956
electricity-normalized_nswprice,0.1006374999999999,impute_standard,LogisticRegression,0.7229000008616966
electricity-normalized_nswprice,0.1006374999999999,impute_mean,LogisticRegression,0.7411865488138538
electricity-normalized_nswprice,0.1006374999999999,impute_median,LogisticRegression,0.7404077822896677
electricity-normalized_nswprice,0.1006374999999999,impute_random,LogisticRegression,0.7304586636754825
electricity-normalized_nswprice,0.1006374999999999,impute_knn,LogisticRegression,0.7473123247191306
electricity-normalized_nswprice,0.1006374999999999,impute_mice,LogisticRegression,0.7434696779601598
electricity-normalized_nswprice,0.1006374999999999,impute_linear_regression,LogisticRegression,0.7434725895303954
electricity-normalized_nswprice,0.1006374999999999,impute_random_forest,LogisticRegression,0.7508604743934525
electricity-normalized_nswprice,0.1006374999999999,impute_cmeans,LogisticRegression,0.74112889822348
electricity-normalized_nswprice,0.1006374999999999,impute_standard,KNN,0.815443843886524
electricity-normalized_nswprice,0.1006374999999999,impute_mean,KNN,0.8163499766929122
electricity-normalized_nswprice,0.1006374999999999,impute_median,KNN,0.8154528572437004
electricity-normalized_nswprice,0.1006374999999999,impute_random,KNN,0.8133206861746378
electricity-normalized_nswprice,0.1006374999999999,impute_knn,KNN,0.8234899111224918
electricity-normalized_nswprice,0.1006374999999999,impute_mice,KNN,0.8184231115643845
electricity-normalized_nswprice,0.1006374999999999,impute_linear_regression,KNN,0.8184183599992493
electricity-normalized_nswprice,0.1006374999999999,impute_random_forest,KNN,0.8292587783431117
electricity-normalized_nswprice,0.1006374999999999,impute_cmeans,KNN,0.81649297340134
electricity-normalized_nswprice,0.1006374999999999,impute_standard,RandomForest,0.8888467666042694
electricity-normalized_nswprice,0.1006374999999999,impute_mean,RandomForest,0.8894825536653507
electricity-normalized_nswprice,0.1006374999999999,impute_median,RandomForest,0.8901368437684294
electricity-normalized_nswprice,0.1006374999999999,impute_random,RandomForest,0.883531370966823
electricity-normalized_nswprice,0.1006374999999999,impute_knn,RandomForest,0.8906816100851576
electricity-normalized_nswprice,0.1006374999999999,impute_mice,RandomForest,0.8886555135588492
electricity-normalized_nswprice,0.1006374999999999,impute_linear_regression,RandomForest,0.8888373276935564
electricity-normalized_nswprice,0.1006374999999999,impute_random_forest,RandomForest,0.8963369395453776
electricity-normalized_nswprice,0.1006374999999999,impute_cmeans,RandomForest,0.8890353737323248
electricity-normalized_nswprice,0.1006374999999999,impute_standard,AdaBoost,0.7858573022264865
electricity-normalized_nswprice,0.1006374999999999,impute_mean,AdaBoost,0.7855426503805794
electricity-normalized_nswprice,0.1006374999999999,impute_median,AdaBoost,0.785987847420977
electricity-normalized_nswprice,0.1006374999999999,impute_random,AdaBoost,0.7830015241311444
electricity-normalized_nswprice,0.1006374999999999,impute_knn,AdaBoost,0.8005406690959752
electricity-normalized_nswprice,0.1006374999999999,impute_mice,AdaBoost,0.7906601195184039
electricity-normalized_nswprice,0.1006374999999999,impute_linear_regression,AdaBoost,0.7909934637451665
electricity-normalized_nswprice,0.1006374999999999,impute_random_forest,AdaBoost,0.8073122640077802
electricity-normalized_nswprice,0.1006374999999999,impute_cmeans,AdaBoost,0.7855718967965812
electricity-normalized_nswprice,0.1006374999999999,impute_standard,SVC,0.5220250157242589
electricity-normalized_nswprice,0.1006374999999999,impute_mean,SVC,0.5217236469861971
electricity-normalized_nswprice,0.1006374999999999,impute_median,SVC,0.5152134842519686
electricity-normalized_nswprice,0.1006374999999999,impute_random,SVC,0.497245448070248
electricity-normalized_nswprice,0.1006374999999999,impute_knn,SVC,0.5311278663644317
electricity-normalized_nswprice,0.1006374999999999,impute_mice,SVC,0.503846565530482
electricity-normalized_nswprice,0.1006374999999999,impute_linear_regression,SVC,0.5062510723002727
electricity-normalized_nswprice,0.1006374999999999,impute_random_forest,SVC,0.5150778477495009
electricity-normalized_nswprice,0.1006374999999999,impute_cmeans,SVC,0.4992786955757625
electricity-normalized_nswprice,0.049975,impute_standard,DecisionTree,0.8727885456800175
electricity-normalized_nswprice,0.049975,impute_mean,DecisionTree,0.87153708575403
electricity-normalized_nswprice,0.049975,impute_median,DecisionTree,0.8721258698705142
electricity-normalized_nswprice,0.049975,impute_random,DecisionTree,0.8651965061554314
electricity-normalized_nswprice,0.049975,impute_knn,DecisionTree,0.8719217021498831
electricity-normalized_nswprice,0.049975,impute_mice,DecisionTree,0.8687018554719939
electricity-normalized_nswprice,0.049975,impute_linear_regression,DecisionTree,0.8686718087885473
electricity-normalized_nswprice,0.049975,impute_random_forest,DecisionTree,0.8792341873497677
electricity-normalized_nswprice,0.049975,impute_cmeans,DecisionTree,0.8703755281761286
electricity-normalized_nswprice,0.049975,impute_standard,LogisticRegression,0.739157877100559
electricity-normalized_nswprice,0.049975,impute_mean,LogisticRegression,0.7471945963142301
electricity-normalized_nswprice,0.049975,impute_median,LogisticRegression,0.7478418830904278
electricity-normalized_nswprice,0.049975,impute_random,LogisticRegression,0.7418600363568623
electricity-normalized_nswprice,0.049975,impute_knn,LogisticRegression,0.751100105300915
electricity-normalized_nswprice,0.049975,impute_mice,LogisticRegression,0.7498557626719302
electricity-normalized_nswprice,0.049975,impute_linear_regression,LogisticRegression,0.7498582884266989
electricity-normalized_nswprice,0.049975,impute_random_forest,LogisticRegression,0.753025485931838
electricity-normalized_nswprice,0.049975,impute_cmeans,LogisticRegression,0.7478577296500278
electricity-normalized_nswprice,0.049975,impute_standard,KNN,0.8228888394926781
electricity-normalized_nswprice,0.049975,impute_mean,KNN,0.824226480422202
electricity-normalized_nswprice,0.049975,impute_median,KNN,0.8234552775174613
electricity-normalized_nswprice,0.049975,impute_random,KNN,0.8223787119291929
electricity-normalized_nswprice,0.049975,impute_knn,KNN,0.8280742843806014
electricity-normalized_nswprice,0.049975,impute_mice,KNN,0.8251915671435077
electricity-normalized_nswprice,0.049975,impute_linear_regression,KNN,0.8251871028769022
electricity-normalized_nswprice,0.049975,impute_random_forest,KNN,0.8312298909013546
electricity-normalized_nswprice,0.049975,impute_cmeans,KNN,0.8242236274544631
electricity-normalized_nswprice,0.049975,impute_standard,RandomForest,0.8949659049669283
electricity-normalized_nswprice,0.049975,impute_mean,RandomForest,0.8951437360579945
electricity-normalized_nswprice,0.049975,impute_median,RandomForest,0.8952713138788867
electricity-normalized_nswprice,0.049975,impute_random,RandomForest,0.8921144181559602
electricity-normalized_nswprice,0.049975,impute_knn,RandomForest,0.8960224450668481
electricity-normalized_nswprice,0.049975,impute_mice,RandomForest,0.8944046489940617
